question_id,subject,question,choice_str,choice_index,choice_text,probability,aps_score,is_ground_truth
anatomy_72,anatomy,"In the spinal cord, motor neuron cell bodies are located in",C,2,Lamina V.,0.0003727108552984032,0.9996908176494985,False
anatomy_72,anatomy,"In the spinal cord, motor neuron cell bodies are located in",D,3,Lamina IX,0.9993181067942001,0.9993181067942001,True
anatomy_73,anatomy,"When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the",A,0,anterior fragment to be displaced downwards by the action of the digastric muscle.,0.24310286804936165,0.8581690608322203,True
anatomy_73,anatomy,"When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the",B,1,posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.,0.27263488407528924,0.6150661927828587,False
anatomy_73,anatomy,"When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the",C,2,anterior fragment to be displaced backwards by action of the temporalis muscle.,0.3424313087075694,0.3424313087075694,False
anatomy_73,anatomy,"When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the",D,3,posterior fragment to be displaced medially by action of the medial pterygoid muscle.,0.14183093916777967,1.0,False
anatomy_74,anatomy,Examination of a patient indicates that they have a medially directed strabismus (squint). This could be due to damage to the,A,0,oculomotor nerve.,0.7829953788721092,0.7829953788721092,False
anatomy_74,anatomy,Examination of a patient indicates that they have a medially directed strabismus (squint). This could be due to damage to the,B,1,trochlear nerve.,0.0006242198769013543,0.9999092298331105,False
anatomy_74,anatomy,Examination of a patient indicates that they have a medially directed strabismus (squint). This could be due to damage to the,C,2,ophthalmic trigeminal nerve.,9.077016688927388e-05,0.9999999999999998,False
anatomy_74,anatomy,Examination of a patient indicates that they have a medially directed strabismus (squint). This could be due to damage to the,D,3,abducens nerve.,0.21628963108409993,0.9992850099562092,True
anatomy_75,anatomy,"A patient cuts a peripheral motor nerve in their wrist when they fall through a plate glass window. If the nerve does not regenerate, after about 6 months the muscles it normally innervates will show signs of which of the four options below?",A,0,spastic paralysis,0.0008595760738209907,0.9999999999999999,False
anatomy_75,anatomy,"A patient cuts a peripheral motor nerve in their wrist when they fall through a plate glass window. If the nerve does not regenerate, after about 6 months the muscles it normally innervates will show signs of which of the four options below?",B,1,flaccid paralysis,0.01734000138654076,0.9964621968113154,False
anatomy_75,anatomy,"A patient cuts a peripheral motor nerve in their wrist when they fall through a plate glass window. If the nerve does not regenerate, after about 6 months the muscles it normally innervates will show signs of which of the four options below?",C,2,atrophy,0.9791221954247746,0.9791221954247746,True
anatomy_75,anatomy,"A patient cuts a peripheral motor nerve in their wrist when they fall through a plate glass window. If the nerve does not regenerate, after about 6 months the muscles it normally innervates will show signs of which of the four options below?",D,3,contracture,0.0026782271148635584,0.999140423926179,False
anatomy_76,anatomy,A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,A,0,spastic paralysis.,0.9988330708247662,0.9988330708247662,True
anatomy_76,anatomy,A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,B,1,flaccid paralysis.,0.0003354350504631825,0.9998117506625038,False
anatomy_76,anatomy,A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,C,2,tremor.,0.0001882493374961495,1.0,False
anatomy_76,anatomy,A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,D,3,hyporeflexia.,0.0006432447872744097,0.9994763156120406,False
anatomy_77,anatomy,The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,A,0,right lung because the right main bronchus is wider and more vertical than the left.,0.6962734079701078,0.6962734079701078,True
anatomy_77,anatomy,The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,B,1,left lung because the left main bronchus is wider and more vertical than the right.,0.2357362064889386,0.9320096144590464,False
anatomy_77,anatomy,The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,C,2,right lung or left lung because the two main bronchi are of equal size and at the same angulation.,0.055788330168011824,0.9877979446270582,False
anatomy_77,anatomy,The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,D,3,right or left lung because there are no factors predisposing to the fragment going in one particular direction.,0.012202055372941707,0.9999999999999999,False
anatomy_78,anatomy,"Calcium, potassium, and sodium are classified as which of the following?",A,0,Androgens,7.185927926179539e-05,1.0000000000000002,False
anatomy_78,anatomy,"Calcium, potassium, and sodium are classified as which of the following?",B,1,Catecholamines,0.00013517561053438742,0.9999281407207382,False
anatomy_78,anatomy,"Calcium, potassium, and sodium are classified as which of the following?",C,2,Electrolytes,0.9995609903086258,0.9995609903086258,True
anatomy_78,anatomy,"Calcium, potassium, and sodium are classified as which of the following?",D,3,Estrogens,0.000231974801578109,0.9997929651102039,False
anatomy_79,anatomy,Noradrenaline is the neurotransmitter between which of the two structures below?,A,0,parasympathetic pre- and post-ganglionic neurons,0.001084091095601963,1.0,False
anatomy_79,anatomy,Noradrenaline is the neurotransmitter between which of the two structures below?,B,1,sympathetic pre- and post-ganglionic neurons,0.9200015326998169,0.9200015326998169,False
anatomy_79,anatomy,Noradrenaline is the neurotransmitter between which of the two structures below?,C,2,parasympathetic post-ganglionic neurons and target organs,0.005707750202866763,0.9989159089043981,False
anatomy_79,anatomy,Noradrenaline is the neurotransmitter between which of the two structures below?,D,3,sympathetic post-ganglionic neurons and target organs,0.0732066260017145,0.9932081587015313,True
anatomy_80,anatomy,Which of the following are mucus-producing glands located on each side of the vaginal opening?,A,0,Adrenal,0.0005730883367562009,0.9997344524253767,False
anatomy_80,anatomy,Which of the following are mucus-producing glands located on each side of the vaginal opening?,B,1,Bartholin's,0.9991613640886206,0.9991613640886206,True
anatomy_80,anatomy,Which of the following are mucus-producing glands located on each side of the vaginal opening?,C,2,Bulbourethral,0.0001363108405743346,0.999870763265951,False
anatomy_80,anatomy,Which of the following are mucus-producing glands located on each side of the vaginal opening?,D,3,Corpus luteum,0.00012923673404886067,0.9999999999999999,False
anatomy_81,anatomy,"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",A,0,superior to the thyroid cartilage.,0.02026510801716359,0.9938045163051452,False
anatomy_81,anatomy,"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",B,1,inferior to the thyroid cartilage.,0.8953910858823289,0.8953910858823289,True
anatomy_81,anatomy,"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",C,2,inferior to the cricoid cartilage.,0.07814832240565271,0.9735394082879816,False
anatomy_81,anatomy,"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",D,3,superior to the thyroid isthmus.,0.006195483694854821,1.0,False
anatomy_82,anatomy,Cerebrospinal fluid circulates around the brain between the,A,0,skull and dura mater.,0.002523714717693991,1.0,False
anatomy_82,anatomy,Cerebrospinal fluid circulates around the brain between the,B,1,dura mater and arachnoid mater.,0.5083407093352533,0.5083407093352533,False
anatomy_82,anatomy,Cerebrospinal fluid circulates around the brain between the,C,2,arachnoid and pia maters.,0.4622955062077216,0.9706362155429749,True
anatomy_82,anatomy,Cerebrospinal fluid circulates around the brain between the,D,3,pia mater and brain surface.,0.026840069739331174,0.997476285282306,False
anatomy_83,anatomy,Which of the following closes and seals off the lower airway during swallowing?,A,0,Alveoli,0.0003493394530680919,0.9999999999999999,False
anatomy_83,anatomy,Which of the following closes and seals off the lower airway during swallowing?,B,1,Epiglottis,0.9737437857586602,0.9737437857586602,True
anatomy_83,anatomy,Which of the following closes and seals off the lower airway during swallowing?,C,2,Larynx,0.004895418733367365,0.9996506605469317,False
anatomy_83,anatomy,Which of the following closes and seals off the lower airway during swallowing?,D,3,Uvula,0.021011456054904204,0.9947552418135643,False
anatomy_84,anatomy,Which orbital wall is most likely to collapse in a 'blow out' fracture?,A,0,The roof,0.0014320012783026344,0.9994300900063691,False
anatomy_84,anatomy,Which orbital wall is most likely to collapse in a 'blow out' fracture?,B,1,The floor,0.9979980887280664,0.9979980887280664,True
anatomy_84,anatomy,Which orbital wall is most likely to collapse in a 'blow out' fracture?,C,2,The lateral wall,0.0002974027379256498,0.9997274927442947,False
anatomy_84,anatomy,Which orbital wall is most likely to collapse in a 'blow out' fracture?,D,3,The medial wall,0.00027250725570511996,0.9999999999999999,False
anatomy_85,anatomy,The walls of the maxillary sinus are sinus is related to,A,0,the floor of the orbit.,0.002535547342554292,1.0000000000000002,False
anatomy_85,anatomy,The walls of the maxillary sinus are sinus is related to,B,1,the floor of the orbit and the upper posterior teeth.,0.7529347178502961,0.7529347178502961,False
anatomy_85,anatomy,The walls of the maxillary sinus are sinus is related to,C,2,"the floor of the orbit, the upper posterior teeth and the infratemporal fossa.",0.24063860121142872,0.9935733190617249,True
anatomy_85,anatomy,The walls of the maxillary sinus are sinus is related to,D,3,"the floor of the orbit, the upper posterior teeth, the infratemporal fossa and the hard palate.",0.0038911335957209294,0.9974644526574458,False
anatomy_86,anatomy,Which of one of the following statements about the postnatal growth of the maxilla is correct?,A,0,Pneumatisation by enlargement of the developing maxillary sinus ceases at puberty,0.4256244611184284,0.9500169407093177,False
anatomy_86,anatomy,Which of one of the following statements about the postnatal growth of the maxilla is correct?,B,1,Space is created for the eruption of the permanent molars by resorption of the maxillary tuberosity,0.02217101955922421,1.0,False
anatomy_86,anatomy,Which of one of the following statements about the postnatal growth of the maxilla is correct?,C,2,The zygomaticomaxillary sutures contribute to increase in height and length of the maxilla,0.5243924795908893,0.5243924795908893,True
anatomy_86,anatomy,Which of one of the following statements about the postnatal growth of the maxilla is correct?,D,3,The intermaxillary suture closes about eight years postnatally,0.027812039731458075,0.9778289804407758,False
anatomy_87,anatomy,The seventh cranial nerve supplies,A,0,taste buds on the posterior third of the tongue.,0.009813984881476697,0.9921718798917927,False
anatomy_87,anatomy,The seventh cranial nerve supplies,B,1,muscles of the soft palate.,0.0033458286711052594,1.0,False
anatomy_87,anatomy,The seventh cranial nerve supplies,C,2,muscles of the lower lip.,0.982357895010316,0.982357895010316,True
anatomy_87,anatomy,The seventh cranial nerve supplies,D,3,the parotid salivary gland.,0.004482291437101939,0.9966541713288947,False
anatomy_88,anatomy,Which of the following paranasal sinuses open into the middle meatus?,A,0,The anterior ethmoidal sinuses,0.649209984203303,0.649209984203303,False
anatomy_88,anatomy,Which of the following paranasal sinuses open into the middle meatus?,B,1,The anterior ethmoidal and frontal sinuses,0.32703719635956885,0.9762471805628719,False
anatomy_88,anatomy,Which of the following paranasal sinuses open into the middle meatus?,C,2,"The anterior ethmoidal, frontal and maxillary sinuses",0.023326776686958532,0.9995739572498303,True
anatomy_88,anatomy,Which of the following paranasal sinuses open into the middle meatus?,D,3,"The anterior ethmoidal, frontal, maxillary and sphenoidal sinuses",0.0004260427501696817,1.0,False
anatomy_89,anatomy,"Which of the following is a structural, fibrous protein found in the dermis?",A,0,Collagen,0.999995804429347,0.999995804429347,True
anatomy_89,anatomy,"Which of the following is a structural, fibrous protein found in the dermis?",B,1,Heparin,4.195570653053331e-06,1.0,False
anatomy_89,anatomy,"Which of the following is a structural, fibrous protein found in the dermis?",C,2,Lipocyte,1.8917715350062005e-42,1.0,False
anatomy_89,anatomy,"Which of the following is a structural, fibrous protein found in the dermis?",D,3,Melanin,1.8917715350062005e-42,1.0,False
anatomy_90,anatomy,Palatine shelf elevation is due to the effect of,A,0,descent of the tongue.,0.7587698854491266,0.7587698854491266,False
anatomy_90,anatomy,Palatine shelf elevation is due to the effect of,B,1,changes in flexure of the developing brain.,0.0042524736554723636,1.0,False
anatomy_90,anatomy,Palatine shelf elevation is due to the effect of,C,2,hydrophilic molecules increasing turgor pressure in the palatine shelves.,0.20412546926550929,0.9628953547146359,False
anatomy_90,anatomy,Palatine shelf elevation is due to the effect of,D,3,a combination of these three processes.,0.03285217162989168,0.9957475263445277,True
anatomy_91,anatomy,On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,A,0,The palatal surfaces of the upper molars and lingual surfaces of the lower incisors.,0.038196316657540814,0.9658248391797234,False
anatomy_91,anatomy,On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,B,1,The buccal surfaces of the upper molars and lingual surfaces of the lower incisors.,0.6059794583521363,0.6059794583521363,True
anatomy_91,anatomy,On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,C,2,The palatal surfaces of the upper molars and labial surfaces of the lower incisors.,0.03417516082027649,0.9999999999999999,False
anatomy_91,anatomy,On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,D,3,The buccal surfaces of the upper molars and labial surfaces of the lower incisors.,0.32164906417004624,0.9276285225221825,False
anatomy_92,anatomy,Laryngeal oedema is usually confined to the larynx above the vocal folds because,A,0,there are numerous mucous glands in the vestibular folds.,0.0036044780208498253,1.0,False
anatomy_92,anatomy,Laryngeal oedema is usually confined to the larynx above the vocal folds because,B,1,the mucosa covering the vocal folds is tightly attached to underlying tissues.,0.9129082358334231,0.9129082358334231,True
anatomy_92,anatomy,Laryngeal oedema is usually confined to the larynx above the vocal folds because,C,2,fluid will drain rapidly into the thorax below the vocal folds.,0.004524635254427031,0.9963955219791502,False
anatomy_92,anatomy,Laryngeal oedema is usually confined to the larynx above the vocal folds because,D,3,the mucosa above the vocal folds is more vascular than that below the vocal folds.,0.0789626508913001,0.9918708867247231,False
anatomy_93,anatomy,The coronary arteries,A,0,arise from the arch of the aorta and fill during diastole.,0.08799489245830816,0.966469959359296,False
anatomy_93,anatomy,The coronary arteries,B,1,arise from the ascending aorta and fill during systole.,0.7501410627768552,0.7501410627768552,False
anatomy_93,anatomy,The coronary arteries,C,2,arise from the arch of the aorta and fill during systole.,0.03353004064070393,1.0,False
anatomy_93,anatomy,The coronary arteries,D,3,arise from the ascending aorta and fill during diastole.,0.12833400412413268,0.8784750669009879,True
anatomy_94,anatomy,Which muscle is the most active during a right lateral excursion of the mandible?,A,0,Left lateral pterygoid muscle,0.12923156346563108,0.8925799749961867,True
anatomy_94,anatomy,Which muscle is the most active during a right lateral excursion of the mandible?,B,1,Right lateral pterygoid muscle,0.7633484115305557,0.7633484115305557,False
anatomy_94,anatomy,Which muscle is the most active during a right lateral excursion of the mandible?,C,2,Left medial pterygoid muscle,0.10712837276201811,0.9997083477582048,False
anatomy_94,anatomy,Which muscle is the most active during a right lateral excursion of the mandible?,D,3,Right medial pterygoid muscle,0.0002916522417951156,1.0,False
anatomy_95,anatomy,The phrenic nerves innervate the,A,0,diaphragm.,0.9918263024665044,0.9918263024665044,False
anatomy_95,anatomy,The phrenic nerves innervate the,B,1,diaphragm and parietal pleura.,0.000179314683837619,1.0,False
anatomy_95,anatomy,The phrenic nerves innervate the,C,2,"diaphragm, parietal pleura and pericardium.",0.006103338970466194,0.9979296414369706,True
anatomy_95,anatomy,The phrenic nerves innervate the,D,3,"diaphragm, parietal pleura, pericardium and intercostals muscles.",0.0018910438791917635,0.9998206853161624,False
anatomy_96,anatomy,Parasympathetic preganglionic nerves leave the central nervous system with the,A,0,third cranial nerves.,0.985939001287445,0.985939001287445,True
anatomy_96,anatomy,Parasympathetic preganglionic nerves leave the central nervous system with the,B,1,fourth cranial nerves.,0.0009231274126506997,0.9999999999999999,False
anatomy_96,anatomy,Parasympathetic preganglionic nerves leave the central nervous system with the,C,2,fifth cranial nerves.,0.009008269491606899,0.994947270779052,False
anatomy_96,anatomy,Parasympathetic preganglionic nerves leave the central nervous system with the,D,3,sixth cranial nerves.,0.004129601808297236,0.9990768725873492,False
anatomy_97,anatomy,"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",A,0,light pink in colour on both sides of the mucogingigival junction.,0.9949031977333039,0.9949031977333039,False
anatomy_97,anatomy,"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",B,1,light pink below the mucogingival junction and red above it.,0.0015512884500363936,0.9997758229542012,False
anatomy_97,anatomy,"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",C,2,red below the mucogingival junction and light pink above it.,0.0033213367708608667,0.9982245345041648,True
anatomy_97,anatomy,"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",D,3,red on both sides of the mucogingival junction.,0.00022417704579889182,1.0,False
anatomy_98,anatomy,Macrostomia results from failure of fusion of,A,0,maxillary and mandibular processes.,0.17550478822940108,0.8286920279586798,True
anatomy_98,anatomy,Macrostomia results from failure of fusion of,B,1,left and right mandibular processes.,0.15851699727442212,0.9872090252331019,False
anatomy_98,anatomy,Macrostomia results from failure of fusion of,C,2,maxillary and frontonasal processes.,0.6531872397292787,0.6531872397292787,False
anatomy_98,anatomy,Macrostomia results from failure of fusion of,D,3,mandibular and hyoid arches.,0.012790974766898023,1.0,False
anatomy_99,anatomy,You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,A,0,to be palpable intraorally..,0.28935560128827914,0.7988300929665713,False
anatomy_99,anatomy,You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,B,1,to be palpable extraorally.,0.17951837780614574,0.978348470772717,False
anatomy_99,anatomy,You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,C,2,to be palpable both intra- and extraorally.,0.5094744916782922,0.5094744916782922,True
anatomy_99,anatomy,You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,D,3,only to be detectable by radiographical examination.,0.021651529227282813,0.9999999999999999,False
anatomy_100,anatomy,Osteoclasts,A,0,deposit bone and differentiate from periosteal mesenchymal cells.,0.0009649338811792709,1.0,False
anatomy_100,anatomy,Osteoclasts,B,1,resorb bone and differentiate from periosteal mesenchymal cells.,0.13340776005237348,0.9885136448151353,False
anatomy_100,anatomy,Osteoclasts,C,2,deposit bone and differentiate from monocytes.,0.010521421303685491,0.9990350661188208,False
anatomy_100,anatomy,Osteoclasts,D,3,resorb bone and differentiate from monocytes.,0.8551058847627617,0.8551058847627617,True
anatomy_101,anatomy,The lateral pterygoid muscle,A,0,is attached to the coronoid process and elevates the mandible.,0.01938877596302326,0.9946450501432735,False
anatomy_101,anatomy,The lateral pterygoid muscle,B,1,is attached to the condylar process and elevates the mandible.,0.005354949856726496,1.0,False
anatomy_101,anatomy,The lateral pterygoid muscle,C,2,is attached to the coronoid process and protrudes the mandible.,0.6399553063151381,0.6399553063151381,False
anatomy_101,anatomy,The lateral pterygoid muscle,D,3,is attached to the condylar process and protrudes the mandible.,0.33530096786511215,0.9752562741802502,True
anatomy_102,anatomy,"In the fetus, the ductus arteriosus passes blood from the",A,0,pulmonary vein to the aorta.,0.014329534852965712,0.9995825803541957,False
anatomy_102,anatomy,"In the fetus, the ductus arteriosus passes blood from the",B,1,aorta to pulmonary vein.,0.0004174196458044016,1.0,False
anatomy_102,anatomy,"In the fetus, the ductus arteriosus passes blood from the",C,2,pulmonary artery to the aorta.,0.9392463342944997,0.9392463342944997,True
anatomy_102,anatomy,"In the fetus, the ductus arteriosus passes blood from the",D,3,aorta to the pulmonary artery.,0.046006711206730305,0.9852530455012299,False
anatomy_103,anatomy,Which of the following bones develop by endochondral ossification?,A,0,The ribs,0.06853335823654436,0.9356695803828144,False
anatomy_103,anatomy,Which of the following bones develop by endochondral ossification?,B,1,The ribs and sternum,0.06433041961718568,1.0000000000000002,True
anatomy_103,anatomy,Which of the following bones develop by endochondral ossification?,C,2,"The ribs, sternum and clavicle",0.7742231258100855,0.7742231258100855,False
anatomy_103,anatomy,Which of the following bones develop by endochondral ossification?,D,3,"The ribs, sternum, clavicle and vertebrae",0.09291309633618465,0.8671362221462701,False
anatomy_104,anatomy,The mucosa of the hard palate is,A,0,keratinised and has submucosa and minor salivary glands posterolaterally.,0.11111243117013936,0.989343804528868,True
anatomy_104,anatomy,The mucosa of the hard palate is,B,1,non-keratinised and has submucosa and minor salivary glands posteromedially.,0.8782313733587287,0.8782313733587287,False
anatomy_104,anatomy,The mucosa of the hard palate is,C,2,keratinised and lacks submucosa and minor salivary glands.,0.005191613743611762,1.0,False
anatomy_104,anatomy,The mucosa of the hard palate is,D,3,non-keratinised and lacks submucosa and minor salivary glands.,0.005464581727520194,0.9948083862563882,False
anatomy_105,anatomy,The head of the sixth rib articulates with,A,0,The inferior articular facet of T5 and superior articular facet of T6.,0.02835352665903472,0.9996485383158711,False
anatomy_105,anatomy,The head of the sixth rib articulates with,B,1,The inferior articular demifacet of T5 and superior articular facet of T6.,0.7118254448170863,0.7118254448170863,False
anatomy_105,anatomy,The head of the sixth rib articulates with,C,2,The inferior articular demifacet of T5 and the superior articular demifacet of T6.,0.2594695668397501,0.9712950116568364,True
anatomy_105,anatomy,The head of the sixth rib articulates with,D,3,The superior and inferior demifacets of T6.,0.0003514616841288667,1.0,False
anatomy_106,anatomy,Which of the following is located beneath the diaphragm in the left upper quadrant of the abdominal cavity?,A,0,Appendix,0.001629655664971062,0.9999304484973817,False
anatomy_106,anatomy,Which of the following is located beneath the diaphragm in the left upper quadrant of the abdominal cavity?,B,1,Duodenum,0.0016959511671794747,0.9983007928324106,False
anatomy_106,anatomy,Which of the following is located beneath the diaphragm in the left upper quadrant of the abdominal cavity?,C,2,Spleen,0.9966048416652311,0.9966048416652311,True
anatomy_106,anatomy,Which of the following is located beneath the diaphragm in the left upper quadrant of the abdominal cavity?,D,3,Pancreas,6.955150261833457e-05,1.0,False
anatomy_107,anatomy,Proprioceptive nerve endings in synovial joints are located in,A,0,articular cartilage and synovial membrane.,0.020769803134962406,0.9996784953720349,False
anatomy_107,anatomy,Proprioceptive nerve endings in synovial joints are located in,B,1,synovial membrane and capsule.,0.08584253756960233,0.9789086922370726,False
anatomy_107,anatomy,Proprioceptive nerve endings in synovial joints are located in,C,2,capsule and ligaments.,0.8930661546674702,0.8930661546674702,False
anatomy_107,anatomy,Proprioceptive nerve endings in synovial joints are located in,D,3,ligaments and articular discs.,0.00032150462796524487,1.0000000000000002,True
anatomy_108,anatomy,The thoracic cage is a structural unit important for which of the following functions?,A,0,Alimentation,0.00014457228518460557,0.999891672270014,False
anatomy_108,anatomy,The thoracic cage is a structural unit important for which of the following functions?,B,1,Menstruation,5.2176104713034565e-05,0.9999999999999999,False
anatomy_108,anatomy,The thoracic cage is a structural unit important for which of the following functions?,C,2,Mentation,5.615162527292123e-05,0.9999478238952869,False
anatomy_108,anatomy,The thoracic cage is a structural unit important for which of the following functions?,D,3,Respiration,0.9997470999848294,0.9997470999848294,True
anatomy_109,anatomy,A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,A,0,skull bones and dura mater.,0.9991588245993801,0.9991588245993801,True
anatomy_109,anatomy,A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,B,1,dura mater and arachnoid.,0.0003576771373737207,0.999907589396498,False
anatomy_109,anatomy,A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,C,2,arachnoid and pia mater.,9.241060350184656e-05,0.9999999999999999,False
anatomy_109,anatomy,A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,D,3,pia mater and brain surface.,0.00039108765974428305,0.9995499122591244,False
anatomy_110,anatomy,A successful infraorbital nerve block will produce anaesthesia of the,A,0,maxillary anterior teeth.,0.0034763624014402614,1.0,False
anatomy_110,anatomy,A successful infraorbital nerve block will produce anaesthesia of the,B,1,maxillary anterior teeth and their labial gingivae.,0.03373083688800837,0.9965236375985597,False
anatomy_110,anatomy,A successful infraorbital nerve block will produce anaesthesia of the,C,2,"maxillary anterior teeth, their labial gingivae and the upper lip.",0.20114971069717316,0.9627928007105513,True
anatomy_110,anatomy,A successful infraorbital nerve block will produce anaesthesia of the,D,3,"maxillary anterior teeth, their labial gingivae, the upper lip and anterior hard palate.",0.7616430900133782,0.7616430900133782,False
anatomy_111,anatomy,Which of the following foramina pierce the sphenoid bone?,A,0,The foramen ovale,0.0023935483517206514,1.0,False
anatomy_111,anatomy,Which of the following foramina pierce the sphenoid bone?,B,1,The foramen ovale and rotundum,0.2875606892225453,0.995111136755156,False
anatomy_111,anatomy,Which of the following foramina pierce the sphenoid bone?,C,2,"The foramen ovale, rotundum and spinosum",0.7075504475326106,0.7075504475326106,True
anatomy_111,anatomy,Which of the following foramina pierce the sphenoid bone?,D,3,"The foramen ovale, rotundum and spinosum and foramen lacerum",0.0024953148931233958,0.9976064516482793,False
anatomy_112,anatomy,Which of the following is a disorder characterized by uncontrollable episodes of falling asleep during the day?,A,0,Dyslexia,5.114661432693441e-05,0.9999576295028062,False
anatomy_112,anatomy,Which of the following is a disorder characterized by uncontrollable episodes of falling asleep during the day?,B,1,Epilepsy,0.00010972105694561125,0.9999064828884793,False
anatomy_112,anatomy,Which of the following is a disorder characterized by uncontrollable episodes of falling asleep during the day?,C,2,Hydrocephalus,4.237049719375272e-05,1.0,False
anatomy_112,anatomy,Which of the following is a disorder characterized by uncontrollable episodes of falling asleep during the day?,D,3,Narcolepsy,0.9997967618315337,0.9997967618315337,True
anatomy_113,anatomy,Which of the following allows gas exchange in the lungs?,A,0,Alveoli,0.9998961329531605,0.9998961329531605,True
anatomy_113,anatomy,Which of the following allows gas exchange in the lungs?,B,1,Bronchi,1.56647525246935e-42,1.0,False
anatomy_113,anatomy,Which of the following allows gas exchange in the lungs?,C,2,Bronchioles,1.56647525246935e-42,1.0,False
anatomy_113,anatomy,Which of the following allows gas exchange in the lungs?,D,3,Capillaries,0.00010386704683955367,1.0,False
anatomy_114,anatomy,"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?",A,0,"Closed, greenstick",0.9973063688667143,0.9973063688667143,True
anatomy_114,anatomy,"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?",B,1,"Complex, comminuted",0.002215075776445134,0.9995214446431594,False
anatomy_114,anatomy,"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?",C,2,"Compound, transverse",3.084310835256793e-42,1.0,False
anatomy_114,anatomy,"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?",D,3,"Open, spiral",0.000478555356840612,1.0,False
anatomy_115,anatomy,Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,A,0,Cervix,0.0006963374726116212,0.9997677962039636,False
anatomy_115,anatomy,Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,B,1,Fallopian tube,0.997178846253042,0.997178846253042,True
anatomy_115,anatomy,Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,C,2,Ovary,0.00023220379603639308,1.0,False
anatomy_115,anatomy,Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,D,3,Uterus,0.001892612478309964,0.999071458731352,False
anatomy_116,anatomy,Ectoderm gives rise to,A,0,the neural tube.,0.9474738750366765,0.9474738750366765,False
anatomy_116,anatomy,Ectoderm gives rise to,B,1,ectomesenchymal cells.,0.0018547081720908512,1.0000000000000002,False
anatomy_116,anatomy,Ectoderm gives rise to,C,2,dental enamel.,0.007432352006764827,0.9981452918279092,False
anatomy_116,anatomy,Ectoderm gives rise to,D,3,all three structures.,0.043239064784467963,0.9907129398211444,True
anatomy_117,anatomy,"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",A,0,Epididymis,7.857416725722418e-05,0.9999841663015111,False
